,female,black,hispanic,bytest,dadcoll,momcoll,ownhome,urban,cue80,stwmfg80,dist,tuition,yrsed,incomehi,log_earnings
264,0,1,0,58.93000031,1,0,1,0,5.300000191,9.640000343,1.200000048,1.152420044,15,0,11.01772217
265,1,0,0,55.97999954,0,1,1,0,5.300000191,9.640000343,1.200000048,1.152420044,12,1,9.691368301
266,0,0,0,44.77999878,0,0,1,0,5.300000191,9.640000343,1.200000048,1.152420044,12,0,10.15364091
267,0,0,0,49.25,0,0,1,0,5.300000191,9.640000343,1.200000048,1.152420044,12,0,10.15527684
268,0,0,0,56.29999924,1,1,1,0,5.300000191,9.640000343,1.200000048,1.152420044,12,1,10.16378405
269,1,0,0,65.68000031,0,0,0,0,7,9.640000343,0.100000001,1.152420044,16,0,10.70739907
270,0,0,0,42.68999863,1,1,1,0,7,9.640000343,0.100000001,1.152420044,16,0,10.99893273
271,1,0,0,63.81999969,1,1,1,0,7,9.640000343,0.100000001,1.152420044,16,1,10.87968725
272,1,0,0,55.41999817,0,0,1,0,7,9.640000343,0.100000001,1.152420044,12,1,10.61718732
273,0,0,0,48.70999908,0,0,1,0,7,9.640000343,0.100000001,1.152420044,12,0,10.39501916
274,1,0,0,62.54000092,1,1,1,0,7,9.640000343,0.100000001,1.152420044,16,1,10.29726447
275,1,0,0,62.97000122,0,1,1,0,7,9.640000343,0.100000001,1.152420044,16,1,11.33448968
276,0,0,0,63.20999908,1,1,1,0,7.699999809,9.640000343,0.100000001,1.152420044,16,0,10.7920381
277,0,1,0,38.20000076,0,0,0,0,7.699999809,9.640000343,0.100000001,1.152420044,12,0,9.303262938
278,1,0,0,54.99000168,0,0,1,0,5.599999905,9.640000343,0.400000006,1.152420044,15,0,10.47333134
279,1,0,0,62.68000031,0,0,1,0,5.599999905,9.640000343,0.400000006,1.152420044,16,1,11.07999337
280,1,0,0,50.66999817,0,0,1,0,8,9.640000343,3.5,1.152420044,14,1,10.32349905
281,1,0,0,53.36000061,0,0,1,0,8,9.640000343,3.5,1.152420044,13,0,9.740735887
282,0,0,0,58.91999817,0,0,1,0,8,9.640000343,3.5,1.152420044,17,1,11.45310287
283,0,0,0,55.75,0,0,1,0,8,9.640000343,3.5,1.152420044,12,0,9.823705823
284,1,0,0,52.74000168,0,0,1,0,8,9.640000343,3.5,1.152420044,12,0,9.192156008
285,0,0,0,56.02000046,0,0,1,0,8,9.640000343,3.5,1.152420044,16,1,10.78248385
286,0,0,0,58.58000183,1,1,1,0,5.300000191,9.640000343,0.699999988,1.152420044,16,1,10.37458237
287,0,0,1,48.54999924,0,0,1,0,5.300000191,9.640000343,0.699999988,1.152420044,14,0,9.873006128
288,1,0,0,52.68000031,0,1,1,0,5.300000191,9.640000343,0.699999988,1.152420044,14,0,10.84701541
289,1,0,1,57.90000153,0,0,1,0,5.300000191,9.640000343,0.699999988,1.152420044,14,0,10.60087692
290,0,0,0,55.97000122,0,0,1,0,10.19999981,9.640000343,1.200000048,1.152420044,16,0,11.79261194
291,0,0,0,58.86999893,0,0,1,0,10.19999981,9.640000343,1.200000048,1.152420044,12,0,9.355291824
292,1,0,0,54.09999847,0,0,1,0,10.19999981,9.640000343,1.200000048,1.152420044,12,0,9.552564694
293,0,0,0,40.22999954,0,0,1,0,10.19999981,9.640000343,1.200000048,1.152420044,12,0,9.679462412
294,1,0,0,50.04000092,0,0,1,0,10.19999981,9.640000343,1.200000048,1.152420044,12,0,8.983121204
295,0,0,0,58.25,1,0,0,0,4.400000095,9.640000343,0.300000012,1.152420044,15,1,10.41788771
296,0,0,0,61.86999893,1,1,1,0,4.400000095,9.640000343,0.300000012,1.152420044,16,1,11.80453854
297,0,0,0,67.62000275,1,1,1,0,4.400000095,9.640000343,0.300000012,1.152420044,13,1,10.06087849
298,0,0,0,65.13999939,1,1,1,0,4.400000095,9.640000343,0.300000012,1.152420044,16,0,10.98420516
299,0,1,0,58.40999985,1,1,1,0,4.400000095,9.640000343,0.300000012,1.152420044,15,1,10.66354659
300,0,0,0,66.83000183,1,0,1,0,4.400000095,9.640000343,0.300000012,1.152420044,16,1,10.55700358
301,1,1,0,53.95999908,1,0,1,0,4.400000095,9.640000343,0.300000012,1.152420044,16,1,11.64212682
302,0,1,0,52.77999878,0,0,0,0,4.400000095,9.640000343,0.300000012,1.152420044,16,1,11.056854
303,1,0,0,52.65000153,1,0,0,0,8.699999809,9.640000343,2,1.152420044,12,1,10.013178
304,0,0,0,60.08000183,0,0,1,0,8.699999809,9.640000343,2,1.152420044,15,0,11.11547243
305,0,0,0,55.59000015,0,0,0,0,8.699999809,9.640000343,2,1.152420044,12,0,9.352080541
306,0,0,0,53.02999878,1,0,1,0,8.699999809,9.640000343,2,1.152420044,16,1,10.77555662
307,1,0,0,40.77999878,0,0,1,0,8.699999809,9.640000343,2,1.152420044,12,0,10.15295714
308,1,0,0,48.09000015,0,0,1,0,8.699999809,9.640000343,2,1.152420044,12,0,9.236131278
309,0,0,0,41.72999954,0,0,0,0,8.699999809,9.640000343,2,1.152420044,12,0,9.641722835
310,1,0,0,55.66999817,0,0,1,0,8.699999809,9.640000343,2,1.152420044,15,0,9.932541842
311,0,0,0,55.22999954,0,0,1,0,8.699999809,9.640000343,2,1.152420044,12,0,9.518036593
312,0,0,0,62.36999893,1,1,1,0,8.699999809,9.640000343,2,1.152420044,15,0,11.36901644
313,1,0,0,60.95999908,0,0,0,0,8.699999809,9.640000343,2,1.152420044,16,0,11.97711277
314,0,0,0,61.25999832,1,1,1,0,8.699999809,9.640000343,2,1.152420044,16,1,10.72596001
315,1,0,0,60.91999817,0,0,1,0,8.699999809,9.640000343,2,1.152420044,16,1,11.09657627
316,0,1,0,46.13999939,0,0,1,0,8.800000191,9.640000343,1.5,1.152420044,12,0,9.19797108
317,0,0,0,50.27999878,1,0,1,0,8.800000191,9.640000343,1.5,1.152420044,15,0,10.74172154
318,1,0,0,39.86000061,0,0,1,0,8.800000191,9.640000343,1.5,1.152420044,12,0,9.734651014
319,0,0,0,59.11000061,1,1,1,0,8.800000191,9.640000343,1.5,1.152420044,16,0,11.60431901
320,1,1,0,43.41999817,0,0,1,0,5.599999905,9.640000343,0.5,1.152420044,15,0,10.73298078
321,1,1,0,49.06999969,0,0,1,0,5.599999905,9.640000343,0.5,1.152420044,17,1,10.8601468
322,1,1,0,36.25,1,0,0,0,5.599999905,9.640000343,0.5,1.152420044,12,1,10.17319323
323,0,1,0,48.38999939,0,0,1,0,5.599999905,9.640000343,0.5,1.152420044,16,1,10.74589456
324,0,1,0,49.02000046,1,0,1,0,5.599999905,9.640000343,0.5,1.152420044,16,0,10.55456396
325,1,1,0,38.09000015,0,0,1,0,5.599999905,9.640000343,0.5,1.152420044,12,0,10.11637796
326,1,1,0,57.11999893,0,0,0,1,8,9.640000343,0.699999988,1.152420044,16,0,10.91254822
327,0,0,0,62.43999863,1,1,1,1,8,9.640000343,0.699999988,1.152420044,16,1,10.02306769
328,1,0,1,46.00999832,0,0,0,1,8,9.640000343,0.699999988,1.152420044,12,0,9.608298915
329,1,0,0,57.54999924,1,0,1,1,8,9.640000343,0.699999988,1.152420044,15,0,10.96063419
330,1,0,0,49.13000107,0,0,1,0,10.19999981,9.640000343,0,1.152420044,12,0,9.628662527
331,1,0,0,50.72999954,0,0,1,0,10.19999981,9.640000343,0,1.152420044,12,0,9.169705908
332,0,0,0,53.20999908,0,0,0,0,6.800000191,9.640000343,2.200000048,1.152420044,15,0,10.73211122
333,1,0,0,57.22000122,0,0,1,0,6.800000191,9.640000343,2.200000048,1.152420044,16,0,10.23845368
334,1,0,0,47.18999863,0,0,1,0,6.800000191,9.640000343,2.200000048,1.152420044,13,0,10.12116068
335,0,0,0,36.36999893,0,0,0,0,6.800000191,9.640000343,2.200000048,1.152420044,12,0,9.19396086
336,1,0,0,48.56000137,0,0,1,0,6.800000191,9.640000343,2.200000048,1.152420044,12,0,10.01949728
337,1,0,0,49.43999863,1,1,1,0,6.800000191,9.640000343,2.200000048,1.152420044,16,0,11.73188558
338,1,1,0,49.22000122,0,0,0,1,9.5,9.640000343,0.100000001,1.152420044,13,0,10.38002319
339,0,1,0,59.66999817,0,0,0,1,9.5,9.640000343,0.100000001,1.152420044,12,0,10.70291755
340,1,0,0,43.75999832,0,0,0,1,9.5,9.640000343,0.300000012,1.152420044,12,0,10.49489717
341,0,0,0,54.24000168,0,0,0,1,9.5,9.640000343,0.300000012,1.152420044,16,1,10.88615675
342,1,0,0,48.52999878,0,0,1,1,9.5,9.640000343,0.300000012,1.152420044,17,0,13.72797633
343,1,0,0,50.13999939,0,0,1,0,12.60000038,9.640000343,5.199999809,1.152420044,12,0,9.423898776
344,0,0,0,52.45999908,0,0,1,0,12.60000038,9.640000343,5.199999809,1.152420044,12,0,10.02069299
345,1,0,0,44.75999832,0,0,0,0,12.60000038,9.640000343,5.199999809,1.152420044,12,0,10.5524219
346,1,0,0,46.24000168,0,0,1,0,12.60000038,9.640000343,5.199999809,1.152420044,12,0,10.50947692
347,0,0,0,58.77999878,1,1,1,0,12.60000038,9.640000343,5.199999809,1.152420044,16,1,11.36061502
348,0,0,0,62.49000168,1,0,1,0,8,9.640000343,6,1.152420044,16,1,10.57386272
349,0,0,0,43.65000153,0,0,1,0,8,9.640000343,6,1.152420044,12,0,10.04487718
350,0,0,1,56.02000046,0,0,1,0,8,9.640000343,6,1.152420044,15,0,10.47497695
351,1,0,0,59.93000031,0,0,1,0,8,9.640000343,6,1.152420044,17,0,12.01886183
352,0,0,0,60.81000137,0,0,1,0,8,9.640000343,6,1.152420044,16,1,11.77359565
353,1,0,0,56.27999878,0,0,1,0,8,9.640000343,6,1.152420044,12,0,10.20486899
354,0,0,0,42.79999924,0,0,1,0,10.80000019,9.640000343,6.5,1.152420044,14,0,9.666835836
355,1,0,0,65.05000305,0,0,1,0,10.80000019,9.640000343,6.5,1.152420044,12,0,10.5399149
356,1,0,0,59.74000168,0,1,0,0,10.80000019,9.640000343,6.5,1.152420044,16,0,10.91847285
357,1,0,0,46.77999878,0,0,1,0,10.80000019,9.640000343,6.5,1.152420044,12,1,10.32264099
358,0,0,0,54.86999893,1,0,1,0,10.80000019,9.640000343,6.5,1.152420044,16,1,11.43664277
359,0,0,0,49.11000061,0,0,1,0,10.80000019,9.640000343,6.5,1.152420044,12,1,9.831594861
360,0,0,0,51.90000153,0,0,0,0,10.80000019,9.640000343,6.5,1.152420044,12,0,10.48806797
361,1,0,0,59.90000153,0,0,1,0,10.80000019,9.640000343,6.5,1.152420044,15,0,10.13227283
362,0,0,0,58.22999954,0,0,1,0,10.80000019,9.640000343,6.5,1.152420044,16,0,10.65782404
363,0,0,0,53.47000122,1,0,0,0,10.80000019,9.640000343,6.5,1.152420044,16,0,10.53916349
364,0,0,0,58.06000137,0,0,1,0,9.5,9.640000343,2,1.152420044,15,1,11.529197
365,1,0,0,62.86000061,0,0,1,0,9.5,9.640000343,2,1.152420044,16,0,10.62068355
366,1,0,0,52.93000031,0,0,1,0,9.5,9.640000343,2,1.152420044,14,1,9.959229381
367,1,0,0,64.26999664,1,0,1,0,9.5,9.640000343,2,1.152420044,18,1,11.31512775
368,1,0,1,51.59999847,0,0,1,0,9.5,9.640000343,2,1.152420044,12,0,9.466055422
369,0,0,0,59.95999908,1,0,1,0,9.5,9.640000343,2,1.152420044,14,1,9.831374844
370,0,0,0,60.43999863,0,0,1,0,5.300000191,9.640000343,0.5,1.152420044,12,1,10.43947612
371,0,0,0,44.47000122,1,1,1,0,5.300000191,9.640000343,0.5,1.152420044,15,1,10.50912104
372,0,0,0,51,0,0,1,0,5.300000191,9.640000343,0.5,1.152420044,13,0,10.30572314
373,0,0,0,59.56000137,1,1,1,0,5.300000191,9.640000343,0.5,1.152420044,16,1,11.32405228
374,0,0,0,64.88999939,1,0,1,0,5.300000191,9.640000343,0.5,1.152420044,13,1,9.840889441
375,0,0,0,58.24000168,0,0,1,0,5.300000191,9.640000343,0.5,1.152420044,15,1,10.25123643
376,1,0,0,44.13000107,1,0,0,0,5.300000191,9.640000343,0.5,1.152420044,17,0,11.60428312
377,0,0,0,62.20000076,1,0,1,0,5.300000191,9.640000343,0.5,1.152420044,15,1,10.40460606
378,1,0,0,52.31000137,0,0,1,0,5.300000191,9.640000343,0.5,1.152420044,12,0,9.618248196
379,1,0,0,49.06000137,1,1,1,0,5.300000191,9.640000343,0.5,1.152420044,16,1,11.21195626
380,0,0,0,60.95000076,1,0,1,0,5.300000191,9.640000343,0.5,1.152420044,15,1,9.983918907
381,1,0,0,55.97999954,0,0,1,0,5.300000191,9.640000343,0.5,1.152420044,12,0,9.284029848
382,0,0,0,67.40000153,1,0,1,0,6.300000191,9.640000343,0.400000006,1.152420044,17,0,11.49332876
383,0,0,0,59.34000015,0,0,1,0,6.300000191,9.640000343,0.400000006,1.152420044,12,1,9.590988981
384,1,0,0,49.20999908,0,0,1,0,6.300000191,9.640000343,0.400000006,1.152420044,14,0,9.622580409
385,1,0,0,58.20000076,0,0,1,0,6.300000191,9.640000343,0.400000006,1.152420044,16,0,11.33938566
386,0,0,0,50.83000183,0,0,1,0,6.300000191,9.640000343,0.400000006,1.152420044,13,0,10.44130059
387,1,0,0,42.15999985,0,0,1,1,8,9.640000343,1,1.152420044,13,0,10.44095067
388,0,0,0,49.97999954,1,0,0,1,8,9.640000343,1,1.152420044,12,0,9.816626412
389,1,0,0,61.47000122,0,0,1,1,8,9.640000343,1,1.152420044,14,0,9.854990042
390,1,1,0,54.63000107,0,0,1,1,8,9.640000343,1,1.152420044,13,0,10.30752671
391,1,1,0,32.52000046,1,0,0,1,8,9.640000343,1,1.152420044,15,0,10.65104689
392,0,0,0,42.84000015,0,0,1,1,8,9.640000343,1,1.152420044,12,1,10.67175388
393,1,1,0,51.08000183,0,0,0,1,8,9.640000343,1,1.152420044,16,0,11.38444776
394,1,1,0,48.20000076,0,0,1,1,8,9.640000343,1,1.152420044,14,0,9.922290111
395,1,1,0,42.18999863,0,0,0,1,8,9.640000343,1,1.152420044,12,0,10.94815583
396,1,0,0,48.88999939,0,0,1,0,5.300000191,9.640000343,1.100000024,1.152420044,12,0,9.402094066
397,0,0,1,42.81999969,0,0,1,0,5.300000191,9.640000343,1.100000024,1.152420044,12,0,10.57036172
398,0,0,0,65.66999817,1,1,1,0,5.300000191,9.640000343,1.100000024,1.152420044,15,1,11.20228859
399,0,0,0,61.86999893,1,1,0,0,4.400000095,9.640000343,0.100000001,1.152420044,16,1,11.3693906
400,0,0,0,61.27999878,1,1,1,0,4.400000095,9.640000343,0.100000001,1.152420044,17,1,10.68698035
401,0,0,0,62.18000031,0,1,1,0,4.400000095,9.640000343,0.100000001,1.152420044,17,1,12.21323468
402,0,1,0,60.18000031,1,1,1,0,4.400000095,9.640000343,0.100000001,1.152420044,16,1,11.11350667
403,1,0,0,36.59000015,0,0,1,0,4.400000095,9.640000343,0.100000001,1.152420044,12,0,9.495715878
404,0,1,0,37.66999817,0,0,0,0,4.400000095,9.640000343,0.100000001,1.152420044,12,0,9.12127425
405,1,0,1,61.75,0,0,0,0,4.400000095,9.640000343,0.100000001,1.152420044,16,0,10.01528584
406,0,0,0,49.31999969,1,0,1,0,5.099999905,9.640000343,0.5,1.152420044,17,1,11.63366508
407,0,0,0,53.33000183,0,0,1,0,5.099999905,9.640000343,0.5,1.152420044,17,1,11.34771036
408,0,1,0,48.70000076,0,1,1,0,5.099999905,9.640000343,0.5,1.152420044,13,1,10.03333876
409,1,0,0,66.23000336,0,0,1,0,5.099999905,9.640000343,0.5,1.152420044,17,0,10.85513262
410,1,0,0,45.31999969,0,0,1,0,5.099999905,9.640000343,0.5,1.152420044,12,0,10.00388009
411,0,0,0,58.16999817,0,0,1,0,6.599999905,9.640000343,2,1.152420044,12,0,9.415823138
412,1,0,0,56.22000122,0,0,0,0,6.599999905,9.640000343,2,1.152420044,13,1,10.18996659
413,1,0,0,65.19000244,0,1,1,0,6.599999905,9.640000343,2,1.152420044,16,0,10.02601129
414,1,0,0,42.02000046,0,0,0,0,6.599999905,9.640000343,2,1.152420044,12,0,9.788251181
415,0,0,0,44.86000061,0,0,1,0,6.599999905,9.640000343,2,1.152420044,12,0,10.44169944
416,1,1,0,57.27999878,0,0,1,1,8,9.640000343,0.300000012,1.152420044,13,0,10.02715825
417,0,1,0,35.43999863,0,0,0,1,8,9.640000343,0.300000012,1.152420044,12,0,10.89177242
418,1,1,0,64.51000214,0,0,0,1,8,9.640000343,0.300000012,1.152420044,15,0,10.90731172
419,0,1,0,42,0,0,1,1,8,9.640000343,0.300000012,1.152420044,14,0,11.12147703
420,1,1,0,45.00999832,0,0,1,1,8,9.640000343,0.300000012,1.152420044,13,0,9.538176158
421,1,1,0,49.95000076,0,0,0,0,7.599999905,9.640000343,0.100000001,1.152420044,14,0,10.14417451
422,0,0,0,51.88000107,0,0,1,0,7.599999905,9.640000343,0.100000001,1.152420044,12,1,9.714949908
423,0,0,0,45.75999832,0,0,1,0,7.599999905,9.640000343,0.100000001,1.152420044,17,0,10.96132529
424,0,1,0,41.93999863,0,0,1,0,7.599999905,9.640000343,0.100000001,1.152420044,15,0,10.28457238
425,1,0,0,64.52999878,0,0,1,0,7.599999905,9.640000343,0.100000001,1.152420044,15,1,10.33167177
426,0,0,0,66.51999664,0,0,0,0,6.699999809,10.03999996,1.5,1.127020001,16,0,9.722735664
427,1,0,0,53.08000183,0,0,0,0,6.699999809,10.03999996,1.5,1.127020001,12,1,8.630862286
428,0,0,0,54.75999832,0,1,1,0,6.699999809,10.03999996,1.5,1.127020001,16,1,11.25428566
429,1,0,0,54.52000046,0,0,1,0,6.699999809,10.03999996,1.5,1.127020001,16,0,11.8324099
430,1,0,0,47.02000046,1,0,1,0,6.699999809,10.03999996,1.5,1.127020001,13,0,10.50236565
431,0,0,0,62.02999878,1,1,1,0,5.599999905,10.03999996,0.5,1.127020001,15,1,10.70771145
432,1,0,0,62.43999863,1,1,1,0,5.599999905,10.03999996,0.5,1.127020001,17,1,10.42234385
433,0,0,0,57.50999832,1,1,1,0,5.599999905,10.03999996,0.5,1.127020001,14,0,9.863675129
434,0,0,0,56.16999817,1,1,0,0,5.599999905,10.03999996,0.5,1.127020001,13,1,10.73951712
435,1,0,0,44.63000107,1,1,1,0,5.599999905,10.03999996,0.5,1.127020001,13,1,10.51970263
436,1,0,0,47.90000153,0,0,1,0,4.800000191,10.03999996,1,1.127020001,12,0,10.57640253
437,0,0,0,56.72000122,0,0,0,0,4.800000191,10.03999996,1,1.127020001,14,1,10.13566813
438,0,0,0,52.33000183,0,0,1,0,4.800000191,10.03999996,1,1.127020001,12,0,9.537475751
439,0,0,1,49.75999832,0,0,1,0,4.800000191,10.03999996,1,1.127020001,12,0,9.548842753
440,0,0,0,62.38000107,0,0,0,0,4.800000191,10.03999996,1,1.127020001,16,0,10.97102416
441,0,0,0,62.52000046,0,0,1,0,6.199999809,10.03999996,1.5,1.127020001,15,1,10.55830749
442,1,0,1,53.86000061,0,0,1,0,6.199999809,10.03999996,1.5,1.127020001,15,0,11.15102378
443,0,0,0,58.79000092,0,0,1,0,6.199999809,10.03999996,1.5,1.127020001,15,0,10.98854906
444,0,0,1,41.54000092,0,0,1,0,7.400000095,10.03999996,4.5,1.127020001,12,1,9.91122289
445,0,0,0,58.50999832,0,0,0,0,5.599999905,10.03999996,0.400000006,1.127020001,14,0,10.14923852
446,1,0,0,49.70000076,0,0,1,0,7.800000191,10.03999996,0.699999988,1.127020001,15,0,9.75126808
447,1,0,0,46.86999893,0,0,1,0,7.800000191,10.03999996,0.699999988,1.127020001,12,0,8.840760226
448,1,0,0,50.66999817,1,0,1,0,7.800000191,10.03999996,0.699999988,1.127020001,12,0,10.58121728
449,1,0,0,49.24000168,0,0,1,0,7.800000191,10.03999996,0.699999988,1.127020001,12,0,9.777997114
450,0,1,0,54.93999863,0,0,0,0,7.699999809,10.03999996,0.699999988,1.127020001,16,1,10.29475861
451,0,1,0,41.18999863,1,1,1,0,7.699999809,10.03999996,0.699999988,1.127020001,16,1,10.41575697
452,1,1,0,58.81000137,0,0,1,0,7.699999809,10.03999996,0.699999988,1.127020001,14,0,10.1770069
453,1,1,0,44.04000092,0,0,1,0,7.699999809,10.03999996,0.699999988,1.127020001,12,0,9.763466436
454,1,1,0,47.95999908,1,1,1,0,7.699999809,10.03999996,0.5,1.127020001,16,0,10.89077395
455,1,0,0,47.34999847,0,0,0,0,7.699999809,10.03999996,0.5,1.127020001,16,1,10.00566388
456,0,0,0,60.95000076,1,1,1,0,7.699999809,10.03999996,0.5,1.127020001,17,1,12.46134079
457,1,0,0,55.97999954,1,0,0,0,7.699999809,10.03999996,0.5,1.127020001,15,1,9.753909296
458,0,0,0,69.30000305,1,0,1,0,7.699999809,10.03999996,0.5,1.127020001,18,1,13.37458764
459,0,0,0,62.83000183,0,0,1,0,6.900000095,10.03999996,1,1.127020001,14,0,10.10812862
460,0,0,0,62.54999924,0,0,0,0,6.900000095,10.03999996,1,1.127020001,12,0,10.42639282
461,1,0,0,58.61000061,0,0,1,0,6.699999809,10.03999996,1.200000048,1.127020001,15,1,9.997988293
462,1,0,0,57.54000092,0,1,1,0,6.699999809,10.03999996,1.200000048,1.127020001,16,1,12.4287183
463,0,0,0,60.66999817,0,1,1,0,6.699999809,10.03999996,1.200000048,1.127020001,13,1,9.971456894
464,0,0,0,68.44000244,1,1,0,0,6.699999809,10.03999996,0.100000001,1.127020001,12,0,9.444405343
465,1,0,1,64.59999847,1,0,0,0,6.699999809,10.03999996,0.100000001,1.127020001,16,1,11.62118135
466,1,0,0,68.77999878,1,1,0,0,6.699999809,10.03999996,0.100000001,1.127020001,17,1,9.99218267
467,1,0,0,48.84999847,0,1,1,0,5.900000095,10.03999996,1.5,1.127020001,12,1,9.943998382
468,1,0,0,64.08000183,0,0,0,0,5.900000095,10.03999996,1.5,1.127020001,14,1,10.06706422
469,1,0,0,62.91999817,1,1,1,0,5.900000095,10.03999996,1.5,1.127020001,16,1,10.83417564
470,0,0,0,65.05000305,1,1,1,0,5.900000095,10.03999996,1.5,1.127020001,16,1,11.12388951
471,1,0,0,55.04000092,1,0,1,0,5.900000095,10.03999996,1.5,1.127020001,16,1,10.19081478
472,0,0,0,58.02000046,1,0,1,0,5.900000095,10.03999996,1.5,1.127020001,13,1,10.36031351
473,1,0,0,54.84000015,1,1,1,0,5.900000095,10.03999996,1.5,1.127020001,16,1,10.55374063
474,1,1,0,38.11000061,0,0,1,1,9.100000381,10.03999996,0.300000012,1.127020001,12,0,9.659461409
475,1,1,0,36.38000107,0,0,0,1,9.100000381,10.03999996,0.300000012,1.127020001,12,0,9.541316129
476,1,0,1,37.34000015,0,0,0,1,9.100000381,10.03999996,0.300000012,1.127020001,12,0,9.8887995
477,0,1,0,48.31999969,0,0,1,1,9.100000381,10.03999996,0.300000012,1.127020001,16,0,11.11820256
478,1,1,0,35.65999985,0,0,1,1,9.100000381,10.03999996,0.300000012,1.127020001,13,0,10.19581177
479,1,1,0,39.88000107,0,0,1,1,9.100000381,10.03999996,0.300000012,1.127020001,12,1,10.03006147
480,0,0,1,61.83000183,1,0,0,0,5.599999905,10.03999996,0,1.127020001,14,0,10.20187268
481,1,0,0,53.47000122,1,0,0,0,4.800000191,10.03999996,1.5,1.127020001,16,1,10.07341095
482,0,0,0,61.43999863,1,0,1,0,4.800000191,10.03999996,1.5,1.127020001,18,1,11.61827438
483,1,0,0,63.75,0,0,1,0,4.800000191,10.03999996,1.5,1.127020001,12,0,9.967065843
484,1,0,0,56.13000107,0,0,1,0,4.800000191,10.03999996,1.5,1.127020001,15,0,12.39112836
485,0,0,0,67.11000061,1,1,1,0,4.800000191,10.03999996,1.5,1.127020001,16,0,11.76006551
486,0,0,0,57.20000076,0,0,1,0,4.800000191,10.03999996,1.5,1.127020001,16,1,11.2762862
487,1,0,0,56.52000046,1,1,1,0,4.800000191,10.03999996,1.5,1.127020001,16,1,10.87871033
488,1,0,0,54.72000122,0,0,1,0,4.800000191,10.03999996,1.5,1.127020001,12,1,9.663458592
489,0,0,0,57.68000031,0,0,1,0,4.800000191,10.03999996,1.5,1.127020001,15,0,9.928540532
490,1,0,0,48.02000046,0,0,1,0,4.800000191,10.03999996,1.5,1.127020001,15,0,10.06229788
491,1,0,0,55.22999954,0,0,1,0,4.800000191,10.03999996,1.5,1.127020001,16,1,11.37213587
492,1,0,0,45.04000092,0,0,1,0,6.199999809,10.03999996,0.5,1.127020001,14,1,10.42879354
493,0,0,0,61.72999954,0,0,1,0,6.199999809,10.03999996,0.5,1.127020001,15,0,10.60788949
494,0,0,1,50.41999817,0,0,1,0,6.199999809,10.03999996,0.5,1.127020001,15,0,9.909464856
495,1,0,0,59.06999969,0,0,1,0,6.199999809,10.03999996,0.5,1.127020001,16,0,10.72122558
496,0,1,0,47.45999908,0,0,0,0,6.199999809,10.03999996,0.5,1.127020001,13,1,9.827718672
497,1,1,0,56.34000015,1,0,0,0,6.199999809,10.03999996,0.5,1.127020001,13,1,9.807984578
498,1,0,0,50.97999954,0,0,1,0,6.199999809,10.03999996,0.5,1.127020001,16,0,10.25721428
499,1,1,0,40.16999817,0,0,1,0,6.199999809,10.03999996,0.5,1.127020001,12,0,10.06516368
500,1,0,0,46.24000168,0,0,1,0,6.199999809,10.03999996,0.5,1.127020001,12,1,9.607673357
501,0,0,0,47.06999969,1,0,1,0,7.400000095,10.03999996,1,1.127020001,12,1,9.901411264
502,1,0,0,58.90999985,0,1,0,0,7.400000095,10.03999996,1,1.127020001,17,0,11.04546561
503,0,0,0,58.58000183,0,0,1,0,7.400000095,10.03999996,1,1.127020001,14,1,10.29762968
504,1,0,0,41.75,0,0,0,0,6.699999809,10.03999996,1.5,1.127020001,12,0,10.49575744
505,1,0,0,44.04999924,1,0,1,0,6.699999809,10.03999996,1.5,1.127020001,13,1,9.868158386
506,1,1,0,35.81999969,1,0,0,0,6.699999809,10.03999996,1.5,1.127020001,16,1,10.98780618
507,1,0,0,46.79999924,0,0,0,0,6.199999809,10.03999996,0.100000001,1.127020001,15,1,11.29125901
508,1,0,0,48.22000122,0,0,1,0,6.199999809,10.03999996,0.100000001,1.127020001,12,0,9.968910677
509,1,0,0,54.15999985,0,0,1,0,6.199999809,10.03999996,0.100000001,1.127020001,16,1,9.883490443
510,0,1,0,41.65999985,0,0,1,0,6.199999809,10.03999996,0.100000001,1.127020001,12,0,9.995516387
511,1,0,0,56.97999954,0,0,1,0,6.199999809,10.03999996,0.100000001,1.127020001,12,1,10.73707414
512,0,1,0,42.33000183,0,0,1,0,6.199999809,10.03999996,0.100000001,1.127020001,12,1,10.03243167
513,0,0,0,55.22000122,0,0,0,0,6.199999809,10.03999996,0.100000001,1.127020001,16,0,10.12815744
514,0,0,0,67.31999969,1,1,1,0,6.199999809,10.03999996,0.100000001,1.127020001,16,0,10.58765757
515,0,0,0,49.79999924,0,0,0,0,6.199999809,10.03999996,0.100000001,1.127020001,14,1,10.93612638
516,1,1,0,37.25,0,0,0,1,8.399999619,10.03999996,0,1.127020001,13,1,10.55620217
517,1,1,0,48.56000137,0,0,0,1,8.399999619,10.03999996,0,1.127020001,12,0,9.858197247
518,1,0,0,58.13000107,0,0,0,0,5.900000095,10.03999996,2,1.127020001,16,0,11.51598198
519,1,1,0,36.45999908,0,0,1,0,5.900000095,10.03999996,2,1.127020001,12,0,11.20667113
